class,label,concept
golf course,16,there are no hills or valleys
golf course,16,there are some lighter and darker patches
golf course,16,there are some water features on the scene
golf course,16,there are two main parts to the scene - the front 9 and the back 9
golf course,16,there are two main sections to the scene - the front 9 and the back 9
golf course,16,there is typically a pro shop where golfers can buy equipment and supplies
golf course,16,they don't seem to be very large
golf course,16,traditional layout with 18 holes
golf course,16,trees
golf course,16,trees and bunkers dotting the landscape
golf course,16,trees and bushes along the edge of the scene
golf course,16,trees and bushes scattered around the perimeter
golf course,16,trees and other obstacles scattered throughout the course
golf course,16,trees around the perimeter of the scene
golf course,16,trees lining fairways
golf course,16,two big loops that wind around each other
golf course,16,two big ponds in the middle of the course
golf course,16,two large buildings on the property
golf course,16,two large ponds on the course
golf course,16,two large ponds on the scene
golf course,16,two large rectangles are the fairways
golf course,16,two large rectangles side-by-side
golf course,16,two large sand traps near the center of the course
golf course,16,two large scene
golf course,16,two long sides and two short sides
golf course,16,two long straight sections that run parallel to each other
golf course,16,two loops that wind around each other
golf course,16,"two main areas of the scene - one for the actual golfing, and one for"
golf course,16,two main areas of the scene - the driving range and the putting green
golf course,16,two main fairways
golf course,16,two of the corners are at the scene of the long sides and the short sides
golf course,16,two scene on the property
golf course,16,unique layout
golf course,16,variety of different holes to keep things interesting
golf course,16,variety of membership options available
golf course,16,various trees and bushes scattered throughout
golf course,16,verant green
golf course,16,very calming and soothing color
golf course,16,very challenging
golf course,16,very challenging course
golf course,16,very consistent throughout the course
golf course,16,very easy on the eyes
golf course,16,very enjoyable experience
golf course,16,very green and well-manicured
golf course,16,very interesting layout
golf course,16,very popular
golf course,16,very pretty
golf course,16,very sharp and vibrant color
golf course,16,very well manicured
golf course,16,very well-kept
golf course,16,very well-manicured green
golf course,16,vibrant green
golf course,16,walking along the path
golf course,16,water features
golf course,16,water hazard on the course
golf course,16,water hazards
golf course,16,water hazards on many of the holes
golf course,16,well-bunkered
golf course,16,well-maintained
golf course,16,well-maintained and beautiful scene
golf course,16,well-maintained and is in great condition
golf course,16,well-maintained and looks very beautiful
golf course,16,well-maintained and looks very nice
golf course,16,well-maintained by the staff
golf course,16,well-maintained regardless of the weather
golf course,16,well-manicured
golf course,16,well-manicured and beautiful
golf course,16,well-manicured and looks very challenging
golf course,16,wind the scene around them
golf course,16,winding its way through the course
golf course,16,winding path that goes through the trees
golf course,16,wonderful asset to the community
golf course,16,worth the drive to get there
ground track field,17,10 million square kilometres
ground track field,17,24 lines of longitude and 18 lines of latitude
ground track field,17,a few larger scene or streams
ground track field,17,a few rocks and pieces of debris scattered around
ground track field,17,a few small ponds and streams
ground track field,17,a few small ponds or scene
ground track field,17,a series of connected points
ground track field,17,affected by the earth's rotation
ground track field,17,affected by the satellite's orbit and the earth's rotation
ground track field,17,air is cold and thin
ground track field,17,almost exactly symmetrical around the centerline
ground track field,17,angle between satellite's orbit and the equator
ground track field,17,area is well-lit by the sun
ground track field,17,available in english and spanish
ground track field,17,barren and lifeless
ground track field,17,basketball hoop at one end of the field
ground track field,17,beautiful and peaceful scene
ground track field,17,beautiful day
ground track field,17,beautiful piece of art
ground track field,17,beautiful scene to spend time in nature
ground track field,17,"beautiful sight, with its mix of trees, scene and farmland"
ground track field,17,"beautiful, rich blue color"
ground track field,17,beauty
ground track field,17,beyond the farms are scene
ground track field,17,beyond the fence
ground track field,17,blanketed in a layer of snow
ground track field,17,blue color
ground track field,17,bordered by a dark brown color
ground track field,17,"bordered by a dark, murky scene"
ground track field,17,bordered by a fence
ground track field,17,bordered by a fence on one side and a row of trees on the other
ground track field,17,bordered by a line of latitude and longitude
ground track field,17,bordered by a line of trees on one side
ground track field,17,bordered by a low fence
ground track field,17,bordered by a scene
ground track field,17,bordered by a scene on one side and a scene on the other
ground track field,17,bordered by a set of perpendicular lines
ground track field,17,bordered by an imaginary line
ground track field,17,bordered by scene on both sides
ground track field,17,bordered by scene on one side and a scene on the other
ground track field,17,bordered by the prime meridian to the east and the international date line to the west
ground track field,17,bordered on the east and west by two lines that are closer together
ground track field,17,bright blue
ground track field,17,"bright, shining disc"
ground track field,17,brittle feel
ground track field,17,brown and green
ground track field,17,bumps and dips
ground track field,17,bumps and divots
ground track field,17,bumps here and there
ground track field,17,bumpy and uneven in scene
ground track field,17,can be elliptical or irregular depending on the satellite's orbit
ground track field,17,center of field is located at the satellite's position
ground track field,17,center of field is slightly raised
ground track field,17,"center of scene is a bright, shining star"
ground track field,17,centred on the satellite
ground track field,17,circular or elliptical path
ground track field,17,closed loop
ground track field,17,cold and hard
ground track field,17,color changes to a dark brown color near the edges
ground track field,17,color is very calming and relaxing
ground track field,17,color is very rich and deep
ground track field,17,color is very uniform
ground track field,17,color is very unique
ground track field,17,color of the scene from the satellite is black
ground track field,17,color of the scene from the satellite is blue
ground track field,17,color of the scene from the satellite is brown
ground track field,17,color of the scene from the satellite is green
ground track field,17,color of the scene from the satellite is orange
ground track field,17,color of the scene from the satellite is pink
ground track field,17,color of the scene from the satellite is purple
ground track field,17,color of the scene from the satellite is red
ground track field,17,color of the scene from the satellite is white
ground track field,17,color of the scene from the satellite is yellow
ground track field,17,color of the scene is brown
ground track field,17,color of the scene is truly amazing
ground track field,17,color that is hard to describe
ground track field,17,color-coded to show the satellite's altitude
ground track field,17,colors of the trees and the sky are stunning
ground track field,17,completes one rotation every 24 hours
ground track field,17,consistent in its overall appearance
ground track field,17,"covered in a layer of short, green grass"
ground track field,17,covered in a light brown color
ground track field,17,covered in a light layer of brown dust
ground track field,17,"covered in a short, green grass"
ground track field,17,covered in a thick layer of grass
ground track field,17,covered in a thin layer of snow
ground track field,17,curves represent the
ground track field,17,cut through the middle of the field
ground track field,17,dark and foreboding
ground track field,17,dark bands are caused by the satellite's shadow projected onto the ground
ground track field,17,dark blue color
ground track field,17,darker and lighter areas
ground track field,17,deep blue
ground track field,17,deep blue color
ground track field,17,deep blue color with a hint of richness
ground track field,17,deep green in color
ground track field,17,"deep, dark blue"
ground track field,17,"deep, rich blue color"
ground track field,17,determined by the earth's gravity and the satellite's velocity
ground track field,17,diameter about 1000 km
ground track field,17,divided into a series of smaller fields by lines that run east to west
ground track field,17,divided into eight sectors by the lines of latitude and longitude
ground track field,17,divided into five hundred twelve even tinier squares by the lines of latitude and
ground track field,17,divided into four quadrants
ground track field,17,divided into four quadrants by the lines of latitude and longitude
ground track field,17,divided into one hundred twenty-eight small squares by the lines of latitude and long
ground track field,17,divided into quadrants by the equator
ground track field,17,divided into quadrants by the satellite's position
ground track field,17,divided into quadrants by the satellite's velocity vector
ground track field,17,divided into rings by the satellite's position
ground track field,17,divided into sectors by the satellite's position
ground track field,17,divided into sixteen tracks
ground track field,17,divided into sixty-four boxes by the lines of latitude and longitude
ground track field,17,divided into smaller squares by the lines of latitude and longitude
ground track field,17,divided into thirty-two segments by the lines of latitude and longitude
ground track field,17,divided into two halves by the satellite's orbital plane
ground track field,17,divided into two hundred fifty-six tiny squares by the lines of latitude and long
ground track field,17,divided into two parts
ground track field,17,divided into two sections
ground track field,17,do not obscure the sun
ground track field,17,dry and cracked
ground track field,17,each is divided into four sectors
ground track field,17,each point representing the satellite's location at a specific time
ground track field,17,each small field contains a different pattern of lines
ground track field,17,each small square represents one minute of time
ground track field,17,easy to see at night
ground track field,17,edges are smooth
ground track field,17,edges of the scene are smooth
ground track field,17,eerily quiet
ground track field,17,empty and desolate
ground track field,17,evenly spaced
ground track field,17,every 30 minutes of latitude and longitude
ground track field,17,extremely dark blue color
ground track field,17,extremely light blue color
ground track field,17,extremely regular and uniform in both shape and size
ground track field,17,fairly level
ground track field,17,farms
ground track field,17,fence
ground track field,17,fertile
ground track field,17,few and far between
ground track field,17,few large boulders scattered throughout the field
ground track field,17,few rocks and boulders scattered around
ground track field,17,few rocks and sticks scattered around
ground track field,17,few scene in the sky
ground track field,17,few small ponds and streams in the area
ground track field,17,few small ponds dotting the field
ground track field,17,few small rocks and boulders scattered around the ground
ground track field,17,few trees and buildings dotting the landscape
ground track field,17,few trees and bushes scattered around
ground track field,17,few trees and bushes scattered around the field
ground track field,17,"few white, fluffy scene floating in the sky"
ground track field,17,field can be used to predict the satellite's future position
ground track field,17,field has four sides
ground track field,17,field is a plane
ground track field,17,field is bounded by a set of lines
ground track field,17,field is surrounded by a fence
ground track field,17,field is two-dimensional
ground track field,17,fields of crops and livestock
ground track field,17,flat
ground track field,17,flat and level
ground track field,17,flat overall
ground track field,17,flat surface
ground track field,17,flattened at the poles
ground track field,17,four sides
ground track field,17,free
ground track field,17,gate in the fence
ground track field,17,gate in the fence allows access to the field
ground track field,17,generally circular
ground track field,17,generated by the satellite's motion
ground track field,17,generated by the satellite's position and the earth's rotation
ground track field,17,gentle breeze blowing
ground track field,17,glowing
ground track field,17,gravity and atmospheric conditions
ground track field,17,great scene to go for a walk or hike
ground track field,17,great scene to play sports or just relax in the sun
ground track field,17,great scene to relax and enjoy nature
ground track field,17,green
ground track field,17,green and lush
ground track field,17,green or brown in color
ground track field,17,grid of points
ground track field,17,ground is also dotted with small rocks and pebbles
ground track field,17,ground is covered in a layer of snow
ground track field,17,"ground is covered in a variety of grasses, herbs, and other plants"
ground track field,17,ground is mostly dry
ground track field,17,hard and frozen
ground track field,17,have some areas having a slight slope
ground track field,17,ideal for tracking
ground track field,17,ideal spot for launching a satellite
ground track field,17,"in the distance, there are some trees and other vegetation, but the"
ground track field,17,includes satellite's name and identifier
ground track field,17,incredibly light blue color
ground track field,17,intense blue color
ground track field,17,large scene is located at the edge of
ground track field,17,"large, flat area with a few trees and bushes scattered around"
ground track field,17,"large, flat expanse of land"
ground track field,17,"large, flat, open area"
ground track field,17,"large, open area that is covered in a variety of vegetation"
ground track field,17,"large, open area with a few trees and bushes scattered around"
ground track field,17,"large, open area with a few trees scattered around"
ground track field,17,"large, open field with a few trees scattered throughout"
ground track field,17,leaves rustle softly in the wind
ground track field,17,length of the scene is equal to the length of the satellite's orbit
ground track field,17,level and smooth
ground track field,17,light bands are caused by the sun shining on the ground
ground track field,17,light blue color
ground track field,17,light blue color field
ground track field,17,light blue colored field
ground track field,17,light blue in color
ground track field,17,light brown color
ground track field,17,light brown color with a dark brown border
ground track field,17,light brown color with a few dark brown spots
ground track field,17,light brown path that goes through the center of the scene
ground track field,17,lighter areas are more brown in color
ground track field,17,likely from animals or people
ground track field,17,located at the top of a hill
ground track field,17,located in a rural area
ground track field,17,"long, flat expanse of land"
ground track field,17,"long, narrow rectangle"
ground track field,17,"long, narrow strip of land"
ground track field,17,"long, narrow strip of land that is covered in grass"
ground track field,17,"long, thin strip of land with a few trees and buildings"
ground track field,17,longer the ground track
ground track field,17,looks inviting
ground track field,17,looks like it is in a remote location
ground track field,17,low hills or scene in the distance
ground track field,17,made by the space science institute
ground track field,17,made up of a series of straight lines
ground track field,17,made up of two sets of parallel lines
ground track field,17,magic
ground track field,17,map can be printed or downloaded
ground track field,17,map of the earth's surface
ground track field,17,map of the earth's surface that is seen from space
ground track field,17,map of the satellite's path over the earth's surface
ground track field,17,map shows the satellite's position for every 5 minutes of its orbit
ground track field,17,map that shows the satellite's path over the earth
ground track field,17,map that shows the satellite's path over the earth's surface
ground track field,17,mixture of light and dark brown colors
ground track field,17,moderate amount of wind in the area
ground track field,17,mostly a light brown color with some dark brown areas
ground track field,17,mostly bare soil
ground track field,17,mostly concentrated near the edges
ground track field,17,mostly dry and dusty
ground track field,17,mostly flat
ground track field,17,mostly green
ground track field,17,mostly level
ground track field,17,"mostly smooth, with some small bumps and divots"
ground track field,17,move from one quadrant to another as it moves
ground track field,17,moving along this line as it moves
ground track field,17,narrower at the poles than at the equator
ground track field,17,no hills or valleys
ground track field,17,no people or animals in the scene
ground track field,17,no scene in sight
ground track field,17,no variations
ground track field,17,no wind to speak of
ground track field,17,not blocking the sun
ground track field,17,numbered from 1 to 36
ground track field,17,only a few small bumps and dips
ground track field,17,only a few trees and bushes scattered around
ground track field,17,only sound is the rustling of the leaves in the wind
ground track field,17,only thing that is not perfectly consistent is the slight curvature of the field
ground track field,17,only thing that is not perfectly regular is the slight curvature of the field
ground track field,17,overall color is light brown with a slightly greenish tint
ground track field,17,pale blue color
ground track field,17,parallel to each other
ground track field,17,patches of brown
ground track field,17,patches of green here and there
ground track field,17,patches of wetter areas
ground track field,17,path is represented by a series of straight lines and curves
ground track field,17,path leading from shed to gate
ground track field,17,path runs through the middle of the field
ground track field,17,path shows the path of the satellite as it orbits the earth
ground track field,17,patterns repeat every few minutes
ground track field,17,paved road leading to the gate
ground track field,17,peaceful and calm scene
ground track field,17,peaceful and quiet scene
ground track field,17,peaceful scene
ground track field,17,peaceful scene where one can enjoy the quiet of nature
ground track field,17,peaks covered in snow
ground track field,17,perfect scene for a picnic or a hike
ground track field,17,perpendiculaire au center line
ground track field,17,perpendicular each other
ground track field,17,point of maximum curvature at the center of each quadrant
ground track field,17,proportional to the satellite's velocity
ground track field,17,quiet
ground track field,17,radius increasing with distance from the satellite
ground track field,17,radius of approximately 3km
ground track field,17,rectangle
ground track field,17,rectangular shape
ground track field,17,regular and repeating pattern
ground track field,17,remote location
ground track field,17,repeating pattern of east-west-north-south-east-west
ground track field,17,repeating pattern of light and dark bands
ground track field,17,repeating pattern of parallel lines
ground track field,17,repetitive pattern of straight lines and curves
ground track field,17,rich blue color
ground track field,17,rocks and gravel scattered about
ground track field,17,royal blue color
ground track field,17,run from north to south
ground track field,17,satellite's path moving around the
ground track field,17,satellite's path moving from one point
ground track field,17,scattered around the field
ground track field,17,scene
ground track field,17,scene
ground track field,17,scene appears as a series of concentric circles
ground track field,17,scene can also be affected by the satellite's altitude
ground track field,17,scene can be used to calculate the satellite's orbital period
ground track field,17,scene can be used to determine the satellite's position in relation to the sun
ground track field,17,scene extends out from the center line
ground track field,17,scene extends out from the satellite
ground track field,17,scene from the satellite is a repetitive pattern of dark and light bands
ground track field,17,scene from the satellite is a series of concentric circles
ground track field,17,scene from the satellite looks like a giant circle
ground track field,17,scene from the satellite looks like a series of connected curves
ground track field,17,scene from the satellite looks like a series of connected dots
ground track field,17,scene from the satellite looks like a series of connected dots and lines
ground track field,17,scene from the satellite looks like a series of connected lines
ground track field,17,scene from the satellite looks like a series of disconnected curves
ground track field,17,scene from the satellite looks like a series of disconnected dots
ground track field,17,scene from the satellite looks like a series of disconnected dots and lines
ground track field,17,scene from the satellite looks like a series of disconnected lines
ground track field,17,scene in the distance
ground track field,17,scene in the sky
ground track field,17,scene is a baby blue color
ground track field,17,scene is a deep blue color
ground track field,17,scene is a navy blue color
ground track field,17,scene is a parallelogram
ground track field,17,scene is a representation of the satellite's path around the earth
ground track field,17,scene is a representation of the satellite's path over the earth's surface
ground track field,17,scene is a series of concentric circles
ground track field,17,scene is a series of connected line segments
ground track field,17,scene is a series of connected points
ground track field,17,scene is a series of disconnected line segments
ground track field,17,scene is a teal blue color
ground track field,17,scene is a tool for analyzing the satellite's motion
ground track field,17,scene is a two-dimensional representation of the satellite's orbit
ground track field,17,scene is a two-dimensional representation of the satellite's three-dimensional path
ground track field,17,scene is a very blue color
ground track field,17,scene is a very dark blue color
ground track field,17,scene is a very light color
ground track field,17,scene is a very pale blue color
ground track field,17,scene is bleak and hopeless
ground track field,17,scene is bleak and uninviting
ground track field,17,scene is centered on the satellite's orbit
ground track field,17,scene is centered on the satellite's position
ground track field,17,scene is determined by the satellite's orbit
ground track field,17,scene is dreary and depressing
ground track field,17,scene is illuminated by the light of the sun
ground track field,17,scene is located in the center of the satellite image
ground track field,17,scene is nearly circular
ground track field,17,scene is not perfectly symmetrical
ground track field,17,scene is of a light blue color
ground track field,17,scene is slightly convex
ground track field,17,scene is symmetrical about the center line
ground track field,17,scene is symmetrical about the center point
ground track field,17,scene is symmetrical about the satellite's position
ground track field,17,scene is very regular
ground track field,17,scene looks like it is a light blue color
ground track field,17,scene of magic
ground track field,17,scene of peace
ground track field,17,scene of wonder
ground track field,17,scene on all sides
ground track field,17,scene runs through the center of the scene
ground track field,17,scene shows the satellite's position at specific times throughout the day
ground track field,17,sectors are numbered from 1 to 16
ground track field,17,separated by latitude and longitude lines
ground track field,17,series of parallel lines that run from north to south
ground track field,17,set up in the middle of the field
ground track field,17,several small ponds and streams throughout the scene
ground track field,17,shadow part is the part of the scene that is in the planet's shadow
ground track field,17,sharp
ground track field,17,shining
ground track field,17,shining brightly
ground track field,17,short and green
ground track field,17,shows the satellite's position in relation to the earth's surface
ground track field,17,"sign on the gate that says ""no trespassing""."
ground track field,17,similar color of the ocean
ground track field,17,situated in a valley
ground track field,17,sky blue color
ground track field,17,sky is blue
ground track field,17,sky is clear and blue
ground track field,17,sky is clear and blue overhead
ground track field,17,sky is clear and bright
ground track field,17,sky is visible overhead
ground track field,17,slight blue tint
ground track field,17,slight breeze blowing
ground track field,17,slight bulge in the middle of the scene
ground track field,17,slight green tint from it
ground track field,17,slight hint of blue in it
ground track field,17,slightly concave
ground track field,17,slightly curved
ground track field,17,slightly curved at the edges
ground track field,17,slightly darker brown color in the center
ground track field,17,slightly elevated in the middle
ground track field,17,slightly mottled appearance
ground track field,17,slightly textured appearance
ground track field,17,slopes down at the sides
ground track field,17,"small city, with a few buildings and a handful of people"
ground track field,17,small depressions and bumps
ground track field,17,small shed in one corner of the field
ground track field,17,small shed in the corner of the field
ground track field,17,small shed in the field
ground track field,17,small stream running through the field
ground track field,17,snow appears to be freshly fallen and untouched
ground track field,17,some areas of brown where the grass has died
ground track field,17,sound
ground track field,17,stars are breathtaking
ground track field,17,steel blue color
ground track field,17,still and cold
ground track field,17,straight line
ground track field,17,straight lines represent the satellite's path over the earth's surface
ground track field,17,strong blue color
ground track field,17,stunning blue color
ground track field,17,sun can be seen shining down on the scene
ground track field,17,sun shining
ground track field,17,sunlit part is the part of the scene that is illuminated by the sun
ground track field,17,surface is uniform
ground track field,17,surrounded by a low fence
ground track field,17,surrounded by a white border
ground track field,17,symmetrical about both the vertical and horizontal axes
ground track field,17,symmetrical about its center
ground track field,17,symmetrical about the planet's equator
ground track field,17,symmetrical about the satellite's orbit
ground track field,17,symmetrical about the satellite's position
ground track field,17,tapers off at the ends
ground track field,17,temperature is warm
ground track field,17,the shadows of the trees
ground track field,17,the sides tapering inward
ground track field,17,there are four corners in the field
ground track field,17,there are no buildings or other man-made structures in the scene
ground track field,17,there are no buildings or other structures in the scene
ground track field,17,there are no buildings or other structures nearby
ground track field,17,there are no buildings or other structures on the scene
ground track field,17,there are no bumps or divots in the field
ground track field,17,there are no major irregularities
ground track field,17,there are no markings or other features on the surface
ground track field,17,there are no other colors present in the scene
ground track field,17,there are no trees or other obstacles in the way
ground track field,17,there are no trees or other vegetation
ground track field,17,there are some darker areas that are more greenish in color
ground track field,17,there doesn't seem to be any buildings or other structures in the area
ground track field,17,there is a scene
ground track field,17,there is no significant variation in the width or length of the field
ground track field,17,"top and bottom are parallel, and the sides are perpendicular"
ground track field,17,track field affected by satellite's inclination
ground track field,17,track field can also be affected by the satellite's own momentum and rotation
ground track field,17,track field can also be affected by the satellite's precession
ground track field,17,track field can change over time as satellite's orbit changes
ground track field,17,track field from satellite looks like a continuous line that goes around the earth
ground track field,17,track field from the satellite is roughly crescent-shaped
ground track field,17,track field from the satellite looks like a curved line
ground track field,17,"track field is bisected by a road, which leads from the city to the scene"
ground track field,17,track field is bounded by the satellite's orbit
ground track field,17,track field is divided into quadrants
ground track field,17,track field is oriented so that the satellite's orbit is perpendicular to the
ground track field,17,track field is parallel to the satellite's orbit
ground track field,17,track field is slightly curved
ground track field,17,track field is the path that a satellite follows as it orbits around a planet
ground track field,17,track field is the path that a satellite follows over the surface of the earth
ground track field,17,track field oriented in the same direction as the satellite's orbit
ground track field,17,tracks in the snow
ground track field,17,trees and other vegetation
ground track field,17,trees and shrubs along the edges of the field
ground track field,17,trees towering over the landscape
ground track field,17,"trees, bushes, and grasses of different colors and sizes"
ground track field,17,two horizontal sides are also
ground track field,17,two of the corners are slightly rounded
ground track field,17,two of which are vertical and two of which are horizontal
ground track field,17,two vertical sides are parallel to each other
ground track field,17,uneven in some scene
ground track field,17,uniform in both shape and size
ground track field,17,uniform in color from the satellite
ground track field,17,uniform throughout the scene
ground track field,17,unlike any other color
ground track field,17,updated every 5 minutes
ground track field,17,updated every day
ground track field,17,updated every few minutes as the satellite moves
ground track field,17,used by scientists and the general public
ground track field,17,used to determine the satellite's past position
ground track field,17,used to determine the satellite's position
ground track field,17,used to determine the satellite's position at any given time
ground track field,17,used to determine the satellite's trajectory
ground track field,17,used to help people track the satellite's location
ground track field,17,used to predict satellite's position at any given time
ground track field,17,used to predict the satellite's future position
ground track field,17,used to track the satellite's position and movement
ground track field,17,useful for determining when the satellite will be visible from a particular location
ground track field,17,useful for tracking the satellite's position over time
ground track field,17,usually the largest feature in the image
ground track field,17,valuable tool for tracking the satellite's progress
ground track field,17,vegetation is sparse
ground track field,17,very flat and level
ground track field,17,very light blue color
ground track field,17,very light shade of blue
ground track field,17,very little vegetation
ground track field,17,very rich blue color
ground track field,17,vibrant blue color
ground track field,17,visible in all directions
ground track field,17,warm
ground track field,17,warm and pleasant
ground track field,17,wasteland
ground track field,17,well-lit
ground track field,17,well-maintained
ground track field,17,well-maintained and level
ground track field,17,what is present is mostly grasses and low shrubs
ground track field,17,whisper secrets to the wind
ground track field,17,widest at the equator
ground track field,17,widest in the middle
ground track field,17,width of the scene is equal to the width of the satellite's orbit
ground track field,17,with a few hills and valleys
ground track field,17,with a few scene scattered about
ground track field,17,with a few scene scattered around
ground track field,17,with a few yellow patches
ground track field,17,with some patches of grass and sand
ground track field,17,wonderful scene to spend time with family and friends
ground track field,17,world is at rest
ground track field,17,wraps around the center point as
harbor,18,a few areas of green where algae is present
harbor,18,a few houses perched on them
harbor,18,a few small scene
harbor,18,a few smaller ones
harbor,18,a hint of salt in the breeze
harbor,18,a lot of activity in the scene
harbor,18,a lot of activity taking scene at all times
harbor,18,a scene of history and culture
harbor,18,a scene where people come to relax and enjoy the scenery
harbor,18,a scene where people come to relax and enjoy the water
harbor,18,abandoned
harbor,18,all different colors
harbor,18,all different sizes
harbor,18,always busy
harbor,18,always busy and bustling
harbor,18,always busy with activity
harbor,18,always something going
harbor,18,always something to see and do
harbor,18,arms of the scene are dotted with small scene
harbor,18,average depth only 10 feet
harbor,18,beautiful and peaceful scene
harbor,18,beautiful and tranquil scene
harbor,18,beautiful day
harbor,18,beautiful natural feature of the coastline
harbor,18,beautiful scene
harbor,18,beautiful scene
harbor,18,beautiful scene to relax and enjoy the scenery
harbor,18,beautiful scene to visit
harbor,18,beautiful sight
harbor,18,beautiful sight from above
harbor,18,"beautiful sight, especially at night"
harbor,18,"beautiful sight, especially at night when the lights reflect off the water"
harbor,18,"beautiful sight, with its calm water and rocky shores"
harbor,18,"beautiful sight, with the boats and the water and the sky all coming together"
harbor,18,"beautiful sight, with the city skyline in the background"
harbor,18,"beautiful, bustling scene full of life and activity"
harbor,18,beauty
harbor,18,birds and fish
harbor,18,black from the satellite
harbor,18,blue-green waters of the scene are dotted with white sails
harbor,18,boats and on the docks
harbor,18,boats in the scene
harbor,18,boats of all colors moored in the scene
harbor,18,boats of all sizes
harbor,18,boats of all sizes come and go
harbor,18,bordered by a crescent of golden sand
harbor,18,bordered by a large natural sandbar
harbor,18,bordered by two long piers
harbor,18,both are quite narrow
harbor,18,bottom of the scene is covered in a thick layer of silt and mud
harbor,18,"bottom of the scene is covered in thick mud, with a few patches of s"
harbor,18,bright blue
harbor,18,"bright, deep blue"
harbor,18,brightly colored swimsuits
harbor,18,brightly lit
harbor,18,bring together the water and land coming together a perfect way
harbor,18,brown
harbor,18,buildings and houses on the land
harbor,18,buildings and houses on the land around the scene
harbor,18,built up around the scene
harbor,18,bustle of activity
harbor,18,bustling center of activity
harbor,18,bustling center of commerce and trade
harbor,18,bustling with activity
harbor,18,busy and lively
harbor,18,busy ferry churns its way across the scene
harbor,18,busy port area with cranes and other machinery
harbor,18,busy scene
harbor,18,busy scene full of life and activity
harbor,18,busy scene with a lot of activity
harbor,18,busy scene with a lot of activity
harbor,18,busy scene with many people coming and going
harbor,18,busy streets
harbor,18,busy with activity
harbor,18,busy with activity day and night
harbor,18,busy with boats
harbor,18,busy with people and activity
harbor,18,busy with scene and boats
harbor,18,calm
harbor,18,calm and clear
harbor,18,calm and serene
harbor,18,calm and smooth
harbor,18,calm and still
harbor,18,clean and clear
harbor,18,clean and well-maintained
harbor,18,clear and bright
harbor,18,"clear, deep blue"
harbor,18,close to the water
harbor,18,coastline of the scene is rocky
harbor,18,color changes as the weather changes
harbor,18,color does not change much throughout the day
harbor,18,color is affected by the time of day
harbor,18,color is affected by the weather
harbor,18,color is almost black from the satellite
harbor,18,color is so dark that it is almost black
harbor,18,color is very consistent throughout
harbor,18,color is very deep and dark blue
harbor,18,color of the scene is very similar to the color of the ocean
harbor,18,connected to the open sea by a narrow channel
harbor,18,constant flow of traffic
harbor,18,"constantly busy with scene coming and going, day and night"
harbor,18,convenient scene for trade
harbor,18,cool winters
harbor,18,"crescent shaped body of water with a long, curving coastline"
harbor,18,crescent-shaped body of water
harbor,18,crowded with people
harbor,18,dark blue color from the satellite
harbor,18,darker blue color than the surrounding ocean
harbor,18,deep and blue
harbor,18,deep and blue in color
harbor,18,deep blue
harbor,18,deep blue color
harbor,18,deep blue color from the satellite
harbor,18,deep blue color in clear weather
harbor,18,deep channel cut into sandbar
harbor,18,deep enough for large scene to anchor safely
harbor,18,deep green
harbor,18,divided into two main basins
harbor,18,docks and piers along the scene
harbor,18,docks and warehouses along the shore
harbor,18,docks are busy with scene coming and going
harbor,18,docks are empty
harbor,18,dotted with small scene
harbor,18,easy to navigate
harbor,18,extremely dark blue color from the satellite
harbor,18,faint haze on the horizon
harbor,18,few buildings on the landmass
harbor,18,few fluffy white scene drift lazily overhead
harbor,18,few large scene moored in the scene
harbor,18,few restaurants and cafes along the scene
harbor,18,few scene
harbor,18,few scene in the sky
harbor,18,few seagulls glide on the updrafts created by the ferry
harbor,18,few small boats in the scene
harbor,18,few small scene in the scene
harbor,18,few streets and buildings
harbor,18,filled with many small scene
harbor,18,flanked by two large land masses
harbor,18,flying overhead
harbor,18,fourth side open to the sea
harbor,18,fresh and clean
harbor,18,from restaurants to shops
harbor,18,full and bright
harbor,18,full of boats of all sizes
harbor,18,full of life
harbor,18,"full of small, fishing boats"
harbor,18,gentle breeze blowing
harbor,18,great scene to go for a swim or a sail
harbor,18,great scene to go for a walk or a swim
harbor,18,great scene to go for a walk or to take a boat ride
harbor,18,great scene to relax
harbor,18,great scene to relax and enjoy the scenery
harbor,18,great scene to relax and enjoy the view
harbor,18,great scene to relax and watch the world go by
harbor,18,great scene to watch the sunrise or sunset
harbor,18,great scene to watch the sunset
harbor,18,green and lush
harbor,18,has many small inlets and coves
harbor,18,hills are green
harbor,18,hilly
harbor,18,"home to a variety of marine life, including fish, crabs, and dolphins"
harbor,18,"home to many different kinds of sea life, including fish, dolphins, and whales"
harbor,18,houses on the hills
harbor,18,important part of the city
harbor,18,"in the distance, the scene opens into a larger body of water"
harbor,18,incredibly beautiful and peaceful
harbor,18,irregular shape with many curves and indentations
harbor,18,large and circular
harbor,18,large and deep
harbor,18,large body of water
harbor,18,large body of water surrounded by land on all sides
harbor,18,large body of water with many scene and boats
harbor,18,large body of water with many scene docked along the shore
harbor,18,large central basin with a narrow opening to the sea
harbor,18,large city nearby
harbor,18,large crescent shape
harbor,18,large crescent-shaped body of water
harbor,18,large number of docks and moorings for scene to use
harbor,18,large number of docks and piers
harbor,18,large open area with several smaller sheltered coves
harbor,18,large scene spanning the scene
harbor,18,large scene spanning the water
harbor,18,"large, deep body of water"
harbor,18,"large, deep body of water surrounded by land on all sides"
harbor,18,"large, deep body of water with a wide mouth"
